timestamp,account_id,channel,device_id,ip_address,transaction_type,amount_inr,is_fraud_flag
2026-02-25 12:52:34,ACT_1706,RTGS,IMEI_10092,192.168.1.133,Standard Transfer,572,0
2026-02-25 12:55:34,ACT_8266,Web Banking,IMEI_30075,192.168.1.116,Standard Transfer,3222,0
2026-02-25 13:02:34,ACT_7915,RTGS,IMEI_61636,192.168.1.133,Standard Transfer,3181,0
2026-02-25 13:04:34,ACT_8526,Web Banking,IMEI_98327,192.168.1.234,Standard Transfer,1748,0
2026-02-25 13:10:34,ACT_2842,ATM,IMEI_46483,192.168.1.135,Standard Transfer,4905,0
2026-02-25 13:13:34,ACT_3290,Web Banking,IMEI_89093,192.168.1.22,Standard Transfer,4431,0
2026-02-25 13:13:34,ACT_8391,ATM,IMEI_59923,192.168.1.12,Standard Transfer,1107,0
2026-02-25 13:14:34,ACT_8213,RTGS,IMEI_28733,192.168.1.50,Standard Transfer,1836,0
2026-02-25 13:24:34,ACT_4004,ATM,IMEI_58893,192.168.1.72,Standard Transfer,4035,0
2026-02-25 13:24:34,ACT_7550,ATM,IMEI_38298,192.168.1.115,Standard Transfer,3692,0
2026-02-25 13:25:34,ACT_6964,UPI,IMEI_40715,192.168.1.217,Standard Transfer,2542,0
2026-02-25 13:32:34,ACT_2420,Mobile App,IMEI_70681,192.168.1.59,Standard Transfer,1604,0
2026-02-25 13:35:34,ACT_7830,Web Banking,IMEI_72043,192.168.1.116,Standard Transfer,3705,0
2026-02-25 13:40:34,ACT_2921,Mobile App,IMEI_71974,192.168.1.62,Standard Transfer,2281,0
2026-02-25 13:43:34,ACT_8844,ATM,IMEI_44343,192.168.1.56,Standard Transfer,2898,0
2026-02-25 13:52:34,ACT_6935,Web Banking,IMEI_26143,192.168.1.193,Standard Transfer,2264,0
2026-02-25 13:52:34,ACT_6665,UPI,IMEI_41179,192.168.1.67,Standard Transfer,753,0
2026-02-25 13:56:34,ACT_5006,Web Banking,IMEI_75982,192.168.1.175,Standard Transfer,2888,0
2026-02-25 14:05:34,ACT_5860,ATM,IMEI_97265,192.168.1.203,Standard Transfer,1219,0
2026-02-25 14:08:34,ACT_3855,ATM,IMEI_50221,192.168.1.112,Standard Transfer,1156,0
2026-02-25 14:10:34,ACT_9083,ATM,IMEI_32272,192.168.1.10,Standard Transfer,1853,0
2026-02-25 14:12:34,ACT_6831,Web Banking,IMEI_23387,192.168.1.34,Standard Transfer,1496,0
2026-02-25 14:19:34,ACT_7734,ATM,IMEI_32326,192.168.1.87,Standard Transfer,2233,0
2026-02-25 14:28:34,ACT_6687,Web Banking,IMEI_78060,192.168.1.189,Standard Transfer,2009,0
2026-02-25 14:28:34,ACT_5367,ATM,IMEI_91472,192.168.1.102,Standard Transfer,1510,0
2026-02-25 14:32:34,ACT_8353,Mobile App,IMEI_46483,192.168.1.29,Standard Transfer,1767,0
2026-02-25 14:35:34,ACT_3336,Mobile App,IMEI_73095,192.168.1.5,Standard Transfer,1671,0
2026-02-25 14:35:34,ACT_9871,Mobile App,IMEI_41013,192.168.1.250,Standard Transfer,1178,0
2026-02-25 14:35:34,ACT_2540,Mobile App,IMEI_96147,192.168.1.135,Standard Transfer,2551,0
2026-02-25 14:45:34,ACT_9615,ATM,IMEI_48836,192.168.1.179,Standard Transfer,2131,0
2026-02-25 14:47:34,ACT_8089,UPI,IMEI_12937,192.168.1.216,Standard Transfer,2255,0
2026-02-25 14:48:34,ACT_4844,UPI,IMEI_50221,192.168.1.216,Standard Transfer,1470,0
2026-02-25 15:04:34,ACT_2547,RTGS,IMEI_22391,192.168.1.111,Standard Transfer,3870,0
2026-02-25 15:07:34,ACT_2495,RTGS,IMEI_85819,192.168.1.60,Standard Transfer,4813,0
2026-02-25 15:07:34,ACT_8868,Web Banking,IMEI_64194,192.168.1.99,Standard Transfer,4337,0
2026-02-25 15:08:34,ACT_9148,Mobile App,IMEI_30033,192.168.1.179,Standard Transfer,2263,0
2026-02-25 15:10:34,ACT_8367,RTGS,IMEI_21327,192.168.1.10,Standard Transfer,3407,0
2026-02-25 15:10:34,ACT_7734,RTGS,IMEI_34904,192.168.1.46,Standard Transfer,1837,0
2026-02-25 15:16:34,ACT_3573,RTGS,IMEI_39912,192.168.1.99,Standard Transfer,1913,0
2026-02-25 15:18:34,ACT_2540,RTGS,IMEI_95095,192.168.1.211,Standard Transfer,357,0
2026-02-25 15:21:34,ACT_8590,Web Banking,IMEI_22169,192.168.1.23,Standard Transfer,3018,0
2026-02-25 15:23:34,ACT_8547,ATM,IMEI_27820,192.168.1.230,Standard Transfer,2387,0
2026-02-25 15:24:34,ACT_2451,Mobile App,IMEI_46398,192.168.1.167,Standard Transfer,1531,0
2026-02-25 15:29:34,ACT_5767,Mobile App,IMEI_92945,192.168.1.167,Standard Transfer,2723,0
2026-02-25 15:30:34,ACT_1467,Mobile App,IMEI_84002,192.168.1.22,Standard Transfer,1286,0
2026-02-25 15:30:34,ACT_8621,ATM,IMEI_28940,192.168.1.40,Standard Transfer,4007,0
2026-02-25 15:33:34,ACT_7734,Web Banking,IMEI_67640,192.168.1.107,Standard Transfer,2837,0
2026-02-25 15:36:34,ACT_7846,Web Banking,IMEI_96572,192.168.1.193,Standard Transfer,4327,0
2026-02-25 15:47:34,ACT_7211,Mobile App,IMEI_79405,192.168.1.6,Standard Transfer,4571,0
2026-02-25 15:51:34,ACT_4612,ATM,IMEI_60267,192.168.1.162,Standard Transfer,328,0
2026-02-25 15:57:34,ACT_5172,ATM,IMEI_25079,192.168.1.117,Standard Transfer,1142,0
2026-02-25 15:59:34,ACT_9455,Web Banking,IMEI_13750,192.168.1.10,Standard Transfer,2750,0
2026-02-25 16:01:34,ACT_8412,RTGS,IMEI_60366,192.168.1.156,Standard Transfer,618,0
2026-02-25 16:12:34,ACT_4655,RTGS,IMEI_62785,192.168.1.88,Standard Transfer,4343,0
2026-02-25 16:14:34,ACT_4142,UPI,IMEI_59279,192.168.1.217,Standard Transfer,3984,0
2026-02-25 16:16:34,ACT_8285,Mobile App,IMEI_75573,192.168.1.22,Standard Transfer,4473,0
2026-02-25 16:20:34,ACT_2073,Mobile App,IMEI_40418,192.168.1.10,Standard Transfer,1995,0
2026-02-25 16:25:34,ACT_6328,UPI,IMEI_56649,192.168.1.138,Standard Transfer,268,0
2026-02-25 16:25:34,ACT_1992,UPI,IMEI_82183,192.168.1.156,Standard Transfer,3340,0
2026-02-25 16:28:34,ACT_9980,UPI,IMEI_39912,192.168.1.34,Standard Transfer,477,0
2026-02-25 16:30:34,ACT_9792,ATM,IMEI_27817,192.168.1.23,Standard Transfer,644,0
2026-02-25 16:37:34,ACT_8017,RTGS,IMEI_78281,192.168.1.250,Standard Transfer,412,0
2026-02-25 16:37:34,ACT_2393,Mobile App,IMEI_76609,192.168.1.23,Standard Transfer,4790,0
2026-02-25 16:37:34,ACT_2209,Web Banking,IMEI_10830,192.168.1.5,Standard Transfer,1883,0
2026-02-25 16:38:34,ACT_3521,Mobile App,IMEI_91472,192.168.1.116,Standard Transfer,3623,0
2026-02-25 16:54:34,ACT_2372,UPI,IMEI_40085,192.168.1.179,Standard Transfer,405,0
2026-02-25 17:14:34,ACT_5129,Mobile App,IMEI_18747,192.168.1.72,Standard Transfer,4615,0
2026-02-25 17:14:34,ACT_8211,UPI,IMEI_30144,192.168.1.169,Standard Transfer,757,0
2026-02-25 17:26:34,ACT_4260,Web Banking,IMEI_76943,192.168.1.175,Standard Transfer,591,0
2026-02-25 17:28:34,ACT_7931,RTGS,IMEI_49352,192.168.1.25,Standard Transfer,3133,0
2026-02-25 17:28:34,ACT_3689,RTGS,IMEI_35058,192.168.1.187,Standard Transfer,3394,0
2026-02-25 17:29:34,ACT_1598,Mobile App,IMEI_30728,192.168.1.47,Standard Transfer,1500,0
2026-02-25 17:35:34,ACT_7766,RTGS,IMEI_30509,192.168.1.221,Standard Transfer,4689,0
2026-02-25 17:36:34,ACT_5498,RTGS,IMEI_57684,192.168.1.16,Standard Transfer,3231,0
2026-02-25 17:37:34,ACT_8173,UPI,IMEI_15179,192.168.1.206,Standard Transfer,374,0
2026-02-25 17:38:34,ACT_2207,Mobile App,IMEI_25699,192.168.1.40,Standard Transfer,818,0
2026-02-25 17:40:34,ACT_3661,UPI,IMEI_99477,192.168.1.211,Standard Transfer,4359,0
2026-02-25 17:49:34,ACT_7750,UPI,IMEI_83280,192.168.1.231,Standard Transfer,766,0
2026-02-25 17:55:34,ACT_2827,ATM,IMEI_17095,192.168.1.179,Standard Transfer,2851,0
2026-02-25 17:58:34,ACT_1219,Web Banking,IMEI_67329,192.168.1.167,Standard Transfer,952,0
2026-02-25 18:08:34,ACT_6697,ATM,IMEI_74915,192.168.1.216,Standard Transfer,1794,0
2026-02-25 18:11:34,ACT_9149,RTGS,IMEI_45885,192.168.1.104,Standard Transfer,921,0
2026-02-25 18:13:34,ACT_8391,UPI,IMEI_75455,192.168.1.65,Standard Transfer,880,0
2026-02-25 18:13:34,ACT_6066,Mobile App,IMEI_83621,192.168.1.216,Standard Transfer,343,0
2026-02-25 18:27:34,ACT_2613,Mobile App,IMEI_98431,192.168.1.144,Standard Transfer,1556,0
2026-02-25 18:31:34,ACT_6572,Mobile App,IMEI_87545,192.168.1.194,Standard Transfer,3997,0
2026-02-25 18:35:34,ACT_3121,Web Banking,IMEI_23808,192.168.1.203,Standard Transfer,641,0
2026-02-25 18:43:34,ACT_5068,Web Banking,IMEI_88163,192.168.1.216,Standard Transfer,515,0
2026-02-25 18:46:34,ACT_4243,UPI,IMEI_87905,192.168.1.6,Standard Transfer,2238,0
2026-02-25 18:54:34,ACT_9980,ATM,IMEI_87642,192.168.1.102,Standard Transfer,579,0
2026-02-25 18:59:34,ACT_1052,Web Banking,IMEI_86077,192.168.1.89,Standard Transfer,2629,0
2026-02-25 18:59:34,ACT_9507,RTGS,IMEI_50347,192.168.1.66,Standard Transfer,1316,0
2026-02-25 19:04:34,ACT_6022,UPI,IMEI_60413,192.168.1.34,Standard Transfer,4320,0
2026-02-25 19:07:34,ACT_8591,ATM,IMEI_80507,192.168.1.189,Standard Transfer,4579,0
2026-02-25 19:15:34,ACT_8082,RTGS,IMEI_68943,192.168.1.17,Standard Transfer,2436,0
2026-02-25 19:17:34,ACT_4368,UPI,IMEI_18226,192.168.1.239,Standard Transfer,4770,0
2026-02-25 19:28:34,ACT_8089,UPI,IMEI_47705,192.168.1.62,Standard Transfer,4177,0
2026-02-25 19:33:34,ACT_2889,Web Banking,IMEI_30728,192.168.1.86,Standard Transfer,1052,0
2026-02-25 19:35:34,ACT_1445,RTGS,IMEI_29065,192.168.1.17,Standard Transfer,2073,0
2026-02-25 19:37:34,ACT_3878,UPI,IMEI_64322,192.168.1.64,Standard Transfer,4724,0
2026-02-25 19:54:34,ACT_8523,Mobile App,IMEI_70973,192.168.1.22,Standard Transfer,2935,0
2026-02-25 19:57:34,ACT_2160,ATM,IMEI_39479,192.168.1.22,Standard Transfer,1605,0
2026-02-25 20:04:34,ACT_9866,Web Banking,IMEI_99880,192.168.1.99,Standard Transfer,4050,0
2026-02-25 20:04:34,ACT_8368,Mobile App,IMEI_38510,192.168.1.138,Standard Transfer,2025,0
2026-02-25 20:06:34,ACT_8526,UPI,IMEI_39912,192.168.1.84,Standard Transfer,3030,0
2026-02-25 20:16:34,ACT_2364,RTGS,IMEI_35816,192.168.1.102,Standard Transfer,4143,0
2026-02-25 20:18:34,ACT_7032,UPI,IMEI_24058,192.168.1.246,Standard Transfer,2830,0
2026-02-25 20:21:34,ACT_2604,UPI,IMEI_95310,192.168.1.170,Standard Transfer,4863,0
2026-02-25 20:27:34,ACT_2037,RTGS,IMEI_90784,192.168.1.23,Standard Transfer,4793,0
2026-02-25 20:30:34,ACT_2599,Web Banking,IMEI_48359,192.168.1.87,Standard Transfer,2790,0
2026-02-25 20:32:34,ACT_1214,Mobile App,IMEI_57378,192.168.1.158,Standard Transfer,3377,0
2026-02-25 20:33:34,ACT_5003,Mobile App,IMEI_57309,192.168.1.203,Standard Transfer,491,0
2026-02-25 20:37:34,ACT_5454,ATM,IMEI_89191,192.168.1.223,Standard Transfer,1764,0
2026-02-25 20:39:34,ACT_7330,ATM,IMEI_97004,192.168.1.88,Standard Transfer,2917,0
2026-02-25 20:40:34,ACT_7456,RTGS,IMEI_14863,192.168.1.236,Standard Transfer,982,0
2026-02-25 20:45:34,ACT_1749,ATM,IMEI_65558,192.168.1.178,Standard Transfer,512,0
2026-02-25 20:46:34,ACT_3290,Mobile App,IMEI_43189,192.168.1.13,Standard Transfer,641,0
2026-02-25 20:51:34,ACT_1941,ATM,IMEI_57006,192.168.1.17,Standard Transfer,4555,0
2026-02-25 20:56:34,ACT_4282,Web Banking,IMEI_74477,192.168.1.199,Standard Transfer,172,0
2026-02-25 21:01:34,ACT_1398,Web Banking,IMEI_54460,192.168.1.17,Standard Transfer,900,0
2026-02-25 21:05:34,ACT_7734,Web Banking,IMEI_48557,192.168.1.59,Standard Transfer,3522,0
2026-02-25 21:06:34,ACT_7445,Web Banking,IMEI_65998,192.168.1.130,Standard Transfer,2039,0
2026-02-25 21:07:34,ACT_3693,Mobile App,IMEI_21056,192.168.1.22,Standard Transfer,4010,0
2026-02-25 21:11:34,ACT_3178,Web Banking,IMEI_79623,192.168.1.254,Standard Transfer,271,0
2026-02-25 21:11:34,ACT_3627,ATM,IMEI_24227,192.168.1.214,Standard Transfer,202,0
2026-02-25 21:12:34,ACT_8613,Web Banking,IMEI_41243,192.168.1.43,Standard Transfer,2153,0
2026-02-25 21:17:34,ACT_7161,Web Banking,IMEI_64003,192.168.1.5,Standard Transfer,2543,0
2026-02-25 21:18:34,ACT_8211,ATM,IMEI_56649,192.168.1.14,Standard Transfer,861,0
2026-02-25 21:27:34,ACT_3881,Web Banking,IMEI_31400,192.168.1.102,Standard Transfer,1553,0
2026-02-25 21:31:34,ACT_9751,RTGS,IMEI_56432,192.168.1.249,Standard Transfer,871,0
2026-02-25 21:31:34,ACT_3240,Web Banking,IMEI_22391,192.168.1.104,Standard Transfer,3619,0
2026-02-25 21:35:34,ACT_1445,RTGS,IMEI_24876,192.168.1.74,Standard Transfer,983,0
2026-02-25 21:40:34,ACT_2655,Mobile App,IMEI_34027,192.168.1.64,Standard Transfer,1084,0
2026-02-25 21:46:34,ACT_7607,RTGS,IMEI_50347,192.168.1.130,Standard Transfer,631,0
2026-02-25 21:55:34,ACT_8664,ATM,IMEI_46611,192.168.1.211,Standard Transfer,4651,0
2026-02-25 22:00:34,ACT_9495,RTGS,IMEI_85458,192.168.1.213,Standard Transfer,1383,0
2026-02-25 22:00:34,ACT_4942,RTGS,IMEI_73944,192.168.1.202,Standard Transfer,1051,0
2026-02-25 22:07:34,ACT_1992,ATM,IMEI_52460,192.168.1.15,Standard Transfer,4618,0
2026-02-25 22:18:34,ACT_4585,Web Banking,IMEI_40715,192.168.1.199,Standard Transfer,402,0
2026-02-25 22:38:34,ACT_8407,Web Banking,IMEI_80507,192.168.1.158,Standard Transfer,4087,0
2026-02-25 22:40:34,ACT_3887,ATM,IMEI_59923,192.168.1.96,Standard Transfer,1676,0
2026-02-25 22:45:34,ACT_1938,ATM,IMEI_69966,192.168.1.10,Standard Transfer,1638,0
2026-02-25 22:45:34,ACT_8213,Mobile App,IMEI_32326,192.168.1.56,Standard Transfer,1070,0
2026-02-25 22:55:34,ACT_8968,UPI,IMEI_22144,192.168.1.234,Standard Transfer,193,0
2026-02-25 22:58:34,ACT_2915,UPI,IMEI_74354,192.168.1.220,Standard Transfer,4585,0
2026-02-25 23:15:34,ACT_1007,Mobile App,IMEI_55931,192.168.1.249,Standard Transfer,232,0
2026-02-25 23:27:34,ACT_9789,Mobile App,IMEI_82323,192.168.1.28,Standard Transfer,1486,0
2026-02-25 23:30:34,ACT_8547,RTGS,IMEI_62149,192.168.1.50,Standard Transfer,2032,0
2026-02-25 23:39:34,ACT_5416,Mobile App,IMEI_17239,192.168.1.72,Standard Transfer,1156,0
2026-02-25 23:49:34,ACT_9064,UPI,IMEI_23776,192.168.1.199,Standard Transfer,1483,0
2026-02-25 23:50:34,ACT_2102,RTGS,IMEI_90664,192.168.1.168,Standard Transfer,4925,0
2026-02-26 00:07:34,ACT_7319,RTGS,IMEI_65558,192.168.1.168,Standard Transfer,2490,0
2026-02-26 00:17:34,ACT_5323,UPI,IMEI_96975,192.168.1.62,Standard Transfer,1726,0
2026-02-26 00:41:34,ACT_2410,ATM,IMEI_26547,192.168.1.130,Standard Transfer,2521,0
2026-02-26 00:41:34,ACT_6298,RTGS,IMEI_11045,192.168.1.17,Standard Transfer,4463,0
2026-02-26 00:42:34,ACT_2613,Mobile App,IMEI_51513,192.168.1.65,Standard Transfer,4971,0
2026-02-26 00:54:34,ACT_5116,Mobile App,IMEI_51384,192.168.1.6,Standard Transfer,3022,0
2026-02-26 00:57:34,ACT_9051,UPI,IMEI_64003,192.168.1.85,Standard Transfer,360,0
2026-02-26 01:03:34,ACT_3351,ATM,IMEI_64372,192.168.1.29,Standard Transfer,3181,0
2026-02-26 01:10:34,ACT_5361,UPI,IMEI_34218,192.168.1.127,Standard Transfer,3763,0
2026-02-26 01:11:34,ACT_4578,Mobile App,IMEI_46398,192.168.1.245,Standard Transfer,2893,0
2026-02-26 01:11:34,ACT_3727,RTGS,IMEI_72043,192.168.1.42,Standard Transfer,2873,0
2026-02-26 01:25:34,ACT_7355,UPI,IMEI_87171,192.168.1.31,Standard Transfer,1929,0
2026-02-26 01:27:34,ACT_1880,UPI,IMEI_91554,192.168.1.209,Standard Transfer,1316,0
2026-02-26 01:32:34,ACT_3848,ATM,IMEI_60110,192.168.1.17,Standard Transfer,1142,0
2026-02-26 01:33:34,ACT_9752,Web Banking,IMEI_88980,192.168.1.96,Standard Transfer,2447,0
2026-02-26 01:36:34,ACT_6006,Web Banking,IMEI_88266,192.168.1.170,Standard Transfer,3455,0
2026-02-26 01:39:34,ACT_5275,Web Banking,IMEI_27325,192.168.1.135,Standard Transfer,2819,0
2026-02-26 01:47:34,ACT_8619,Web Banking,IMEI_57006,192.168.1.206,Standard Transfer,2091,0
2026-02-26 01:47:34,ACT_9853,ATM,IMEI_59542,192.168.1.189,Standard Transfer,973,0
2026-02-26 01:52:34,ACT_2502,UPI,IMEI_57006,192.168.1.162,Standard Transfer,4777,0
2026-02-26 01:53:34,ACT_1217,Web Banking,IMEI_81370,192.168.1.107,Standard Transfer,4912,0
2026-02-26 01:55:34,ACT_3829,Web Banking,IMEI_49657,192.168.1.23,Standard Transfer,1269,0
2026-02-26 01:56:34,ACT_4646,RTGS,IMEI_97004,192.168.1.28,Standard Transfer,1032,0
2026-02-26 02:01:34,ACT_3181,Web Banking,IMEI_25770,192.168.1.246,Standard Transfer,4577,0
2026-02-26 02:05:34,ACT_9117,Mobile App,IMEI_64003,192.168.1.40,Standard Transfer,376,0
2026-02-26 02:10:34,ACT_6964,Mobile App,IMEI_38824,192.168.1.10,Standard Transfer,291,0
2026-02-26 02:28:34,ACT_4784,Mobile App,IMEI_49352,192.168.1.56,Standard Transfer,2762,0
2026-02-26 02:33:34,ACT_8317,UPI,IMEI_50347,192.168.1.89,Standard Transfer,4841,0
2026-02-26 02:49:34,ACT_1576,UPI,IMEI_74477,192.168.1.201,Standard Transfer,358,0
2026-02-26 02:50:34,ACT_8670,Web Banking,IMEI_14408,192.168.1.246,Standard Transfer,1045,0
2026-02-26 03:05:34,ACT_7866,Mobile App,IMEI_82568,192.168.1.88,Standard Transfer,3559,0
2026-02-26 03:06:34,ACT_3003,UPI,IMEI_22029,192.168.1.117,Standard Transfer,536,0
2026-02-26 03:06:34,ACT_2355,UPI,IMEI_35285,192.168.1.107,Standard Transfer,2066,0
2026-02-26 03:06:34,ACT_6603,UPI,IMEI_44954,192.168.1.169,Standard Transfer,2212,0
2026-02-26 03:08:34,ACT_8316,Mobile App,IMEI_47705,192.168.1.114,Standard Transfer,365,0
2026-02-26 03:12:34,ACT_4501,RTGS,IMEI_26143,192.168.1.65,Standard Transfer,2343,0
2026-02-26 03:12:34,ACT_8057,ATM,IMEI_65924,192.168.1.250,Standard Transfer,4664,0
2026-02-26 03:14:34,ACT_8082,Mobile App,IMEI_87812,192.168.1.158,Standard Transfer,209,0
2026-02-26 03:20:34,ACT_5312,ATM,IMEI_96147,192.168.1.174,Standard Transfer,3003,0
2026-02-26 03:22:34,ACT_8353,Web Banking,IMEI_46208,192.168.1.42,Standard Transfer,1489,0
2026-02-26 03:22:34,ACT_7331,ATM,IMEI_48557,192.168.1.193,Standard Transfer,2536,0
2026-02-26 03:25:34,ACT_3178,Web Banking,IMEI_35034,192.168.1.110,Standard Transfer,4989,0
2026-02-26 03:33:34,ACT_8144,UPI,IMEI_38824,192.168.1.15,Standard Transfer,290,0
2026-02-26 03:38:34,ACT_9703,Web Banking,IMEI_10830,192.168.1.174,Standard Transfer,2654,0
2026-02-26 03:51:34,ACT_8447,Web Banking,IMEI_59279,192.168.1.99,Standard Transfer,3525,0
2026-02-26 03:53:34,ACT_2665,Mobile App,IMEI_92949,192.168.1.66,Standard Transfer,1297,0
2026-02-26 04:18:34,ACT_9840,Web Banking,IMEI_52811,192.168.1.18,Standard Transfer,2888,0
2026-02-26 04:18:34,ACT_4930,Web Banking,IMEI_92366,192.168.1.144,Standard Transfer,817,0
2026-02-26 04:25:34,ACT_3690,UPI,IMEI_15781,192.168.1.66,Standard Transfer,2958,0
2026-02-26 04:27:34,ACT_7558,Mobile App,IMEI_84949,192.168.1.211,Standard Transfer,3114,0
2026-02-26 04:30:34,ACT_9518,UPI,IMEI_29604,192.168.1.56,Standard Transfer,1551,0
2026-02-26 04:38:34,ACT_1941,Mobile App,IMEI_57063,192.168.1.66,Standard Transfer,1778,0
2026-02-26 04:41:34,ACT_7831,Mobile App,IMEI_77636,192.168.1.202,Standard Transfer,2909,0
2026-02-26 04:43:34,ACT_6006,Web Banking,IMEI_60255,192.168.1.220,Standard Transfer,586,0
2026-02-26 04:45:34,ACT_4980,ATM,IMEI_45885,192.168.1.89,Standard Transfer,4879,0
2026-02-26 04:50:34,ACT_4368,ATM,IMEI_44998,192.168.1.174,Standard Transfer,1794,0
2026-02-26 04:52:34,ACT_6318,Web Banking,IMEI_38298,192.168.1.72,Standard Transfer,4765,0
2026-02-26 04:57:34,ACT_2840,RTGS,IMEI_82183,192.168.1.43,Standard Transfer,2126,0
2026-02-26 05:00:34,ACT_7598,UPI,IMEI_89191,192.168.1.65,Standard Transfer,1131,0
2026-02-26 05:04:34,ACT_1355,UPI,IMEI_80033,192.168.1.116,Standard Transfer,1368,0
2026-02-26 05:07:34,ACT_2054,ATM,IMEI_80250,192.168.1.64,Standard Transfer,2353,0
2026-02-26 05:15:34,ACT_2597,ATM,IMEI_30030,192.168.1.186,Standard Transfer,540,0
2026-02-26 05:18:34,ACT_1263,Mobile App,IMEI_74434,192.168.1.115,Standard Transfer,1074,0
2026-02-26 05:20:34,ACT_3531,Web Banking,IMEI_60012,192.168.1.194,Standard Transfer,879,0
2026-02-26 05:21:34,ACT_2210,RTGS,IMEI_43032,192.168.1.93,Standard Transfer,4248,0
2026-02-26 05:28:34,ACT_6006,Web Banking,IMEI_74477,192.168.1.46,Standard Transfer,751,0
2026-02-26 05:47:34,ACT_1368,Web Banking,IMEI_50221,192.168.1.135,Standard Transfer,3052,0
2026-02-26 05:51:34,ACT_7066,Mobile App,IMEI_84581,192.168.1.194,Standard Transfer,925,0
2026-02-26 05:52:34,ACT_9071,Web Banking,IMEI_96147,192.168.1.202,Standard Transfer,4782,0
2026-02-26 06:06:34,ACT_9190,Web Banking,IMEI_27410,192.168.1.217,Standard Transfer,4682,0
2026-02-26 06:11:34,ACT_6258,ATM,IMEI_15453,192.168.1.130,Standard Transfer,4917,0
2026-02-26 06:29:34,ACT_7864,RTGS,IMEI_85005,192.168.1.56,Standard Transfer,2282,0
2026-02-26 06:41:34,ACT_2059,ATM,IMEI_24363,192.168.1.179,Standard Transfer,4336,0
2026-02-26 06:42:34,ACT_7332,RTGS,IMEI_34027,192.168.1.169,Standard Transfer,4060,0
2026-02-26 06:48:34,ACT_8242,UPI,IMEI_40109,192.168.1.116,Standard Transfer,3301,0
2026-02-26 06:52:34,ACT_4835,Web Banking,IMEI_33862,192.168.1.167,Standard Transfer,1176,0
2026-02-26 07:03:34,ACT_8332,RTGS,IMEI_60012,192.168.1.10,Standard Transfer,2063,0
2026-02-26 07:07:34,ACT_7748,UPI,IMEI_90324,192.168.1.115,Standard Transfer,439,0
2026-02-26 07:09:34,ACT_5391,Web Banking,IMEI_30030,192.168.1.246,Standard Transfer,2407,0
2026-02-26 07:13:34,ACT_9064,UPI,IMEI_15781,192.168.1.167,Standard Transfer,3343,0
2026-02-26 07:16:34,ACT_6682,ATM,IMEI_67640,192.168.1.179,Standard Transfer,4146,0
2026-02-26 07:27:34,ACT_3494,Mobile App,IMEI_40085,192.168.1.144,Standard Transfer,3149,0
2026-02-26 07:28:34,ACT_8664,Web Banking,IMEI_92949,192.168.1.156,Standard Transfer,2204,0
2026-02-26 07:29:34,ACT_3690,Mobile App,IMEI_93254,192.168.1.230,Standard Transfer,3886,0
2026-02-26 07:43:34,ACT_8391,ATM,IMEI_27410,192.168.1.46,Standard Transfer,4300,0
2026-02-26 08:04:34,ACT_6904,RTGS,IMEI_52460,192.168.1.179,Standard Transfer,494,0
2026-02-26 08:18:34,ACT_4828,ATM,IMEI_55532,192.168.1.252,Standard Transfer,1545,0
2026-02-26 08:44:34,ACT_5132,UPI,IMEI_73230,192.168.1.6,Standard Transfer,2132,0
2026-02-26 08:49:34,ACT_3266,Web Banking,IMEI_69874,192.168.1.18,Standard Transfer,3004,0
2026-02-26 08:57:34,ACT_1941,Mobile App,IMEI_83029,192.168.1.88,Standard Transfer,2232,0
2026-02-26 08:59:34,ACT_8178,Web Banking,IMEI_23515,192.168.1.245,Standard Transfer,275,0
2026-02-26 09:08:34,ACT_3511,UPI,IMEI_22494,192.168.1.59,Standard Transfer,3175,0
2026-02-26 09:09:34,ACT_7008,Web Banking,IMEI_11045,192.168.1.167,Standard Transfer,2949,0
2026-02-26 09:13:34,ACT_3909,Mobile App,IMEI_62802,192.168.1.46,Standard Transfer,1096,0
2026-02-26 09:15:34,ACT_4343,UPI,IMEI_46946,192.168.1.239,Standard Transfer,3709,0
2026-02-26 09:15:34,ACT_6927,ATM,IMEI_62471,192.168.1.219,Standard Transfer,973,0
2026-02-26 09:18:34,ACT_7013,UPI,IMEI_36605,192.168.1.197,Standard Transfer,1059,0
2026-02-26 09:21:34,ACT_7755,UPI,IMEI_35050,192.168.1.193,Standard Transfer,2323,0
2026-02-26 09:28:34,ACT_2946,UPI,IMEI_90328,192.168.1.42,Standard Transfer,3235,0
2026-02-26 09:44:34,ACT_7617,RTGS,IMEI_26353,192.168.1.202,Standard Transfer,4700,0
2026-02-26 09:48:34,ACT_4197,UPI,IMEI_11572,192.168.1.89,Standard Transfer,4437,0
2026-02-26 09:51:34,ACT_3873,Mobile App,IMEI_83230,192.168.1.168,Standard Transfer,232,0
2026-02-26 09:53:34,ACT_1929,Mobile App,IMEI_40112,192.168.1.202,Standard Transfer,3102,0
2026-02-26 09:55:34,ACT_9148,UPI,IMEI_32326,192.168.1.122,Standard Transfer,2954,0
2026-02-26 10:13:34,ACT_5361,Mobile App,IMEI_30555,192.168.1.92,Standard Transfer,377,0
2026-02-26 10:13:34,ACT_9032,Mobile App,IMEI_84675,192.168.1.44,Standard Transfer,3632,0
2026-02-26 10:17:34,ACT_5398,ATM,IMEI_51513,192.168.1.12,Standard Transfer,4197,0
2026-02-26 10:17:34,ACT_9206,Web Banking,IMEI_49657,192.168.1.179,Standard Transfer,2676,0
